Time,Time,1 minute,0.000694444,1 hour,0.041666667,,,,,,,,,,
41559.2125,10/12/2013 5:06,,,,,,,,,,,,,,
41559.2125,10/12/2013 5:06,,,,,,,,,,,,,,
41559.21319,10/12/2013 5:07,,,,,,,,,,,,,,
41559.21319,10/12/2013 5:07,,,,,,,,,,,,,,
41559.21319,10/12/2013 5:07,,,,,,,,,,,,,,
41559.21319,10/12/2013 5:07,,,,,,,,,,,,,,
41559.21319,10/12/2013 5:07,,,,,,,,,,,,,,
41559.21319,10/12/2013 5:07,,,,,,,,,,,,,,
41559.21389,10/12/2013 5:08,,,,,,,,,,,,,,
41559.21389,10/12/2013 5:08,,,,,,,,,,,,,,
41559.21389,10/12/2013 5:08,,,,,,,,,,,,,,
41559.21389,10/12/2013 5:08,,,,,,,,,,,,,,
41559.21389,10/12/2013 5:08,,,,,,,,,,,,,,
41559.21458,10/12/2013 5:09,,,,,,,,,,,,,,
41559.21528,10/12/2013 5:10,,,,,,,,,,,,,,
41559.21528,10/12/2013 5:10,,,,,,,,,,,,,,
41559.21597,10/12/2013 5:11,,,,,,,,,,,,,,
41559.21597,10/12/2013 5:11,,,,,,,,,,,,,,
41559.21667,10/12/2013 5:12,,,,,,,,,,,,,,
41559.21667,10/12/2013 5:12,,,,,,,,,,,,,,
41559.21667,10/12/2013 5:12,,,,,,,,,,,,,,
41559.21667,10/12/2013 5:12,,,,,,,,,,,,,,
41559.21667,10/12/2013 5:12,,,,,,,,,,,,,,
41559.21667,10/12/2013 5:12,,,,,,,,,,,,,,
41559.21736,10/12/2013 5:13,,,,,,,,,,,,,,
41559.21736,10/12/2013 5:13,,,,,,,,,,,,,,
41559.21806,10/12/2013 5:14,,,,,,,,,,,,,,
41559.21875,10/12/2013 5:15,,,,,,,,,,,,,,
41559.21944,10/12/2013 5:16,,,,,,,,,,,,,,
41559.21944,10/12/2013 5:16,,,,,,,,,,,,,,
41559.22014,10/12/2013 5:17,,,,,,,,,,,,,,
41559.22014,10/12/2013 5:17,,,,,,,,,,,,,,
41559.22083,10/12/2013 5:18,,,,,,,,,,,,,,
41559.22083,10/12/2013 5:18,,,,,,,,,,,,,,
41559.22083,10/12/2013 5:18,,,,,,,,,,,,,,
41559.22083,10/12/2013 5:18,,,,,,,,,,,,,,
41559.22083,10/12/2013 5:18,,,,,,,,,,,,,,
41559.22083,10/12/2013 5:18,,,,,,,,,,,,,,
41559.22153,10/12/2013 5:19,,,,,,,,,,,,,,
41559.22153,10/12/2013 5:19,,,,,,,,,,,,,,
41559.22153,10/12/2013 5:19,,,,,,,,,,,,,,
41559.22222,10/12/2013 5:20,,,,,,,,,,,,,,
41559.22222,10/12/2013 5:20,,,,,,,,,,,,,,
41559.22222,10/12/2013 5:20,,,,,,,,,,,,,,
41559.22222,10/12/2013 5:20,,,,,,,,,,,,,,
41559.22292,10/12/2013 5:21,,,,,,,,,,,,,,
41559.22292,10/12/2013 5:21,,,,,,,,,,,,,,
41559.22361,10/12/2013 5:22,,,,,,,,,,,,,,
41559.22361,10/12/2013 5:22,,,,,,,,,,,,,,
41559.22361,10/12/2013 5:22,,,,,,,,,,,,,,
41559.22361,10/12/2013 5:22,,,,,,,,,,,,,,
41559.225,10/12/2013 5:24,,,,,,,,,,,,,,
41559.225,10/12/2013 5:24,,,,,,,,,,,,,,
41559.225,10/12/2013 5:24,,,,,,,,,,,,,,
41559.225,10/12/2013 5:24,,,,,,,,,,,,,,
41559.225,10/12/2013 5:24,,,,,,,,,,,,,,
41559.225,10/12/2013 5:24,,,,,,,,,,,,,,
41559.225,10/12/2013 5:24,,,,,,,,,,,,,,
41559.225,10/12/2013 5:24,,,,,,,,,,,,,,
41559.22569,10/12/2013 5:25,,,,,,,,,,,,,,
41559.22569,10/12/2013 5:25,,,,,,,,,,,,,,
41559.22569,10/12/2013 5:25,,,,,,,,,,,,,,
41559.22639,10/12/2013 5:26,,,,,,,,,,,,,,
41559.22639,10/12/2013 5:26,,,,,,,,,,,,,,
41559.22639,10/12/2013 5:26,,,,,,,,,,,,,,
41559.22639,10/12/2013 5:26,,,,,,,,,,,,,,
41559.22708,10/12/2013 5:27,,,,,,,,,,,,,,
41559.22708,10/12/2013 5:27,,,,,,,,,,,,,,
41559.22778,10/12/2013 5:28,,,,,,,,,,,,,,
41559.22778,10/12/2013 5:28,,,,,,,,,,,,,,
41559.22847,10/12/2013 5:29,,,,,,,,,,,,,,
41559.22917,10/12/2013 5:30,,,,,,,,,,,,,,
41559.22917,10/12/2013 5:30,,,,,,,,,,,,,,
41559.22917,10/12/2013 5:30,,,,,,,,,,,,,,
41559.22986,10/12/2013 5:31,,,,,,,,,,,,,,
41559.23056,10/12/2013 5:32,,,,,,,,,,,,,,
41559.23056,10/12/2013 5:32,,,,,,,,,,,,,,
41559.23056,10/12/2013 5:32,,,,,,,,,,,,,,
41559.23056,10/12/2013 5:32,,,,,,,,,,,,,,
41559.23056,10/12/2013 5:32,,,,,,,,,,,,,,
41559.23056,10/12/2013 5:32,,,,,,,,,,,,,,
41559.23125,10/12/2013 5:33,,,,,,,,,,,,,,
41559.23125,10/12/2013 5:33,,,,,,,,,,,,,,
41559.23125,10/12/2013 5:33,,,,,,,,,,,,,,
41559.23125,10/12/2013 5:33,,,,,,,,,,,,,,
41559.23194,10/12/2013 5:34,,,,,,,,,,,,,,
41559.23264,10/12/2013 5:35,,,,,,,,,,,,,,
41559.23264,10/12/2013 5:35,,,,,,,,,,,,,,
41559.23264,10/12/2013 5:35,,,,,,,,,,,,,,
41559.23333,10/12/2013 5:36,,,,,,,,,,,,,,
41559.23333,10/12/2013 5:36,,,,,,,,,,,,,,
41559.23333,10/12/2013 5:36,,,,,,,,,,,,,,
41559.23403,10/12/2013 5:37,,,,,,,,,,,,,,
41559.23403,10/12/2013 5:37,,,,,,,,,,,,,,
41559.23403,10/12/2013 5:37,,,,,,,,,,,,,,
41559.23542,10/12/2013 5:39,,,,,,,,,,,,,,
41559.23542,10/12/2013 5:39,,,,,,,,,,,,,,
41559.23542,10/12/2013 5:39,,,,,,,,,,,,,,
41559.23542,10/12/2013 5:39,,,,,,,,,,,,,,
41559.23542,10/12/2013 5:39,,,,,,,,,,,,,,
41559.23542,10/12/2013 5:39,,,,,,,,,,,,,,
41559.23611,10/12/2013 5:40,,,,,,,,,,,,,,
41559.23611,10/12/2013 5:40,,,,,,,,,,,,,,
41559.23681,10/12/2013 5:41,,,,,,,,,,,,,,
41559.23681,10/12/2013 5:41,,,,,,,,,,,,,,
41559.2375,10/12/2013 5:42,,,,,,,,,,,,,,
41559.2375,10/12/2013 5:42,,,,,,,,,,,,,,
41559.2375,10/12/2013 5:42,,,,,,,,,,,,,,
41559.2375,10/12/2013 5:42,,,,,,,,,,,,,,
41559.2375,10/12/2013 5:42,,,,,,,,,,,,,,
41559.23819,10/12/2013 5:43,,,,,,,,,,,,,,
41559.23819,10/12/2013 5:43,,,,,,,,,,,,,,
41559.23819,10/12/2013 5:43,,,,,,,,,,,,,,
41559.23819,10/12/2013 5:43,,,,,,,,,,,,,,
41559.23819,10/12/2013 5:43,,,,,,,,,,,,,,
41559.23819,10/12/2013 5:43,,,,,,,,,,,,,,
41559.23889,10/12/2013 5:44,,,,,,,,,,,,,,
41559.23889,10/12/2013 5:44,,,,,,,,,,,,,,
41559.23958,10/12/2013 5:45,,,,,,,,,,,,,,
41559.23958,10/12/2013 5:45,,,,,,,,,,,,,,
41559.23958,10/12/2013 5:45,,,,,,,,,,,,,,
41559.23958,10/12/2013 5:45,,,,,,,,,,,,,,
41559.24028,10/12/2013 5:46,,,,,,,,,,,,,,
41559.24028,10/12/2013 5:46,,,,,,,,,,,,,,
41559.24028,10/12/2013 5:46,,,,,,,,,,,,,,
41559.24028,10/12/2013 5:46,,,,,,,,,,,,,,
41559.24097,10/12/2013 5:47,,,,,,,,,,,,,,
41559.24097,10/12/2013 5:47,,,,,,,,,,,,,,
41559.24097,10/12/2013 5:47,,,,,,,,,,,,,,
41559.24097,10/12/2013 5:47,,,,,,,,,,,,,,
41559.24097,10/12/2013 5:47,,,,,,,,,,,,,,
41559.24167,10/12/2013 5:48,,,,,,,,,,,,,,
41559.24167,10/12/2013 5:48,,,,,,,,,,,,,,
41559.24167,10/12/2013 5:48,,,,,,,,,,,,,,
41559.24167,10/12/2013 5:48,,,,,,,,,,,,,,
41559.24236,10/12/2013 5:49,,,,,,,,,,,,,,
41559.24236,10/12/2013 5:49,,,,,,,,,,,,,,
41559.24236,10/12/2013 5:49,,,,,,,,,,,,,,
41559.24236,10/12/2013 5:49,,,,,,,,,,,,,,
41559.24236,10/12/2013 5:49,,,,,,,,,,,,,,
41559.24306,10/12/2013 5:50,,,,,,,,,,,,,,
41559.24306,10/12/2013 5:50,,,,,,,,,,,,,,
41559.24306,10/12/2013 5:50,,,,,,,,,,,,,,
41559.24306,10/12/2013 5:50,,,,,,,,,,,,,,
41559.24375,10/12/2013 5:51,,,,,,,,,,,,,,
41559.24375,10/12/2013 5:51,,,,,,,,,,,,,,
41559.24375,10/12/2013 5:51,,,,,,,,,,,,,,
41559.24375,10/12/2013 5:51,,,,,,,,,,,,,,
41559.24375,10/12/2013 5:51,,,,,,,,,,,,,,
41559.24375,10/12/2013 5:51,,,,,,,,,,,,,,
41559.24444,10/12/2013 5:52,,,,,,,,,,,,,,
41559.24444,10/12/2013 5:52,,,,,,,,,,,,,,
41559.24444,10/12/2013 5:52,,,,,,,,,,,,,,
41559.24444,10/12/2013 5:52,,,,,,,,,,,,,,
41559.24444,10/12/2013 5:52,,,,,,,,,,,,,,
41559.24444,10/12/2013 5:52,,,,,,,,,,,,,,
41559.24514,10/12/2013 5:53,,,,,,,,,,,,,,
41559.24514,10/12/2013 5:53,,,,,,,,,,,,,,
41559.24583,10/12/2013 5:54,,,,,,,,,,,,,,
41559.24583,10/12/2013 5:54,,,,,,,,,,,,,,
41559.24653,10/12/2013 5:55,,,,,,,,,,,,,,
41559.24722,10/12/2013 5:56,,,,,,,,,,,,,,
41559.24792,10/12/2013 5:57,,,,,,,,,,,,,,
41559.24861,10/12/2013 5:58,,,,,,,,,,,,,,
41559.24861,10/12/2013 5:58,,,,,,,,,,,,,,
41559.24861,10/12/2013 5:58,,,,,,,,,,,,,,
41559.24931,10/12/2013 5:59,,,,,,,,,,,,,,
41559.24931,10/12/2013 5:59,,,,,,,,,,,,,,
41559.24931,10/12/2013 5:59,,,,,,,,,,,,,,
41559.25,10/12/2013 6:00,,,,,,,,,,,,,,
41559.25,10/12/2013 6:00,,,,,,,,,,,,,,
41559.25069,10/12/2013 6:01,,,,,,,,,,,,,,
41559.25069,10/12/2013 6:01,,,,,,,,,,,,,,
41559.25069,10/12/2013 6:01,,,,,,,,,,,,,,
41559.25069,10/12/2013 6:01,,,,,,,,,,,,,,
41559.25139,10/12/2013 6:02,,,,,,,,,,,,,,
41559.25208,10/12/2013 6:03,,,,,,,,,,,,,,
41559.25208,10/12/2013 6:03,,,,,,,,,,,,,,
41559.25208,10/12/2013 6:03,,,,,,,,,,,,,,
41559.25278,10/12/2013 6:04,,,,,,,,,,,,,,
41559.25278,10/12/2013 6:04,,,,,,,,,,,,,,
41559.25278,10/12/2013 6:04,,,,,,,,,,,,,,
41559.25278,10/12/2013 6:04,,,,,,,,,,,,,,
41559.25347,10/12/2013 6:05,,,,,,,,,,,,,,
41559.25417,10/12/2013 6:06,,,,,,,,,,,,,,
41559.25417,10/12/2013 6:06,,,,,,,,,,,,,,
41559.25486,10/12/2013 6:07,,,,,,,,,,,,,,
41559.25486,10/12/2013 6:07,,,,,,,,,,,,,,
41559.25486,10/12/2013 6:07,,,,,,,,,,,,,,
41559.25556,10/12/2013 6:08,,,,,,,,,,,,,,
41559.25556,10/12/2013 6:08,,,,,,,,,,,,,,
41559.25625,10/12/2013 6:09,,,,,,,,,,,,,,
41559.25625,10/12/2013 6:09,,,,,,,,,,,,,,
41559.25694,10/12/2013 6:10,,,,,,,,,,,,,,
41559.25694,10/12/2013 6:10,,,,,,,,,,,,,,
41559.25833,10/12/2013 6:12,,,,,,,,,,,,,,
41559.25833,10/12/2013 6:12,,,,,,,,,,,,,,
41559.25833,10/12/2013 6:12,,,,,,,,,,,,,,
41559.25833,10/12/2013 6:12,,,,,,,,,,,,,,
41559.25903,10/12/2013 6:13,,,,,,,,,,,,,,
41559.25903,10/12/2013 6:13,,,,,,,,,,,,,,
41559.25903,10/12/2013 6:13,,,,,,,,,,,,,,
41559.25903,10/12/2013 6:13,,,,,,,,,,,,,,
41559.25903,10/12/2013 6:13,,,,,,,,,,,,,,
41559.25903,10/12/2013 6:13,,,,,,,,,,,,,,
41559.25903,10/12/2013 6:13,,,,,,,,,,,,,,
41559.25972,10/12/2013 6:14,,,,,,,,,,,,,,
41559.25972,10/12/2013 6:14,,,,,,,,,,,,,,
41559.26042,10/12/2013 6:15,,,,,,,,,,,,,,
41559.26111,10/12/2013 6:16,,,,,,,,,,,,,,
41559.26111,10/12/2013 6:16,,,,,,,,,,,,,,
41559.26111,10/12/2013 6:16,,,,,,,,,,,,,,
41559.26181,10/12/2013 6:17,,,,,,,,,,,,,,
41559.26181,10/12/2013 6:17,,,,,,,,,,,,,,
41559.26319,10/12/2013 6:19,,,,,,,,,,,,,,
41559.26319,10/12/2013 6:19,,,,,,,,,,,,,,
41559.26319,10/12/2013 6:19,,,,,,,,,,,,,,
41559.26389,10/12/2013 6:20,,,,,,,,,,,,,,
41559.26389,10/12/2013 6:20,,,,,,,,,,,,,,
41559.26389,10/12/2013 6:20,,,,,,,,,,,,,,
41559.26389,10/12/2013 6:20,,,,,,,,,,,,,,
41559.26458,10/12/2013 6:21,,,,,,,,,,,,,,
41559.26458,10/12/2013 6:21,,,,,,,,,,,,,,
41559.26458,10/12/2013 6:21,,,,,,,,,,,,,,
41559.26458,10/12/2013 6:21,,,,,,,,,,,,,,
41559.26458,10/12/2013 6:21,,,,,,,,,,,,,,
41559.26597,10/12/2013 6:23,,,,,,,,,,,,,,
41559.26597,10/12/2013 6:23,,,,,,,,,,,,,,
41559.26597,10/12/2013 6:23,,,,,,,,,,,,,,
41559.26597,10/12/2013 6:23,,,,,,,,,,,,,,
41559.26667,10/12/2013 6:24,,,,,,,,,,,,,,
41559.26667,10/12/2013 6:24,,,,,,,,,,,,,,
41559.26667,10/12/2013 6:24,,,,,,,,,,,,,,
41559.26736,10/12/2013 6:25,,,,,,,,,,,,,,
41559.26736,10/12/2013 6:25,,,,,,,,,,,,,,
41559.26736,10/12/2013 6:25,,,,,,,,,,,,,,
41559.26736,10/12/2013 6:25,,,,,,,,,,,,,,
41559.26806,10/12/2013 6:26,,,,,,,,,,,,,,
41559.26806,10/12/2013 6:26,,,,,,,,,,,,,,
41559.26875,10/12/2013 6:27,,,,,,,,,,,,,,
41559.26944,10/12/2013 6:28,,,,,,,,,,,,,,
41559.26944,10/12/2013 6:28,,,,,,,,,,,,,,
41559.26944,10/12/2013 6:28,,,,,,,,,,,,,,
41559.27014,10/12/2013 6:29,,,,,,,,,,,,,,
41559.27014,10/12/2013 6:29,,,,,,,,,,,,,,
41559.27014,10/12/2013 6:29,,,,,,,,,,,,,,
41559.27083,10/12/2013 6:30,,,,,,,,,,,,,,
41559.27083,10/12/2013 6:30,,,,,,,,,,,,,,
41559.27153,10/12/2013 6:31,,,,,,,,,,,,,,
41559.27153,10/12/2013 6:31,,,,,,,,,,,,,,
41559.27222,10/12/2013 6:32,,,,,,,,,,,,,,
41559.27222,10/12/2013 6:32,,,,,,,,,,,,,,
41559.27292,10/12/2013 6:33,,,,,,,,,,,,,,
41559.27361,10/12/2013 6:34,,,,,,,,,,,,,,
41559.27361,10/12/2013 6:34,,,,,,,,,,,,,,
41559.27431,10/12/2013 6:35,,,,,,,,,,,,,,
41559.275,10/12/2013 6:36,,,,,,,,,,,,,,
41559.275,10/12/2013 6:36,,,,,,,,,,,,,,
41559.275,10/12/2013 6:36,,,,,,,,,,,,,,
41559.275,10/12/2013 6:36,,,,,,,,,,,,,,
41559.275,10/12/2013 6:36,,,,,,,,,,,,,,
41559.27569,10/12/2013 6:37,,,,,,,,,,,,,,
41559.27569,10/12/2013 6:37,,,,,,,,,,,,,,
41559.27639,10/12/2013 6:38,,,,,,,,,,,,,,
41559.27639,10/12/2013 6:38,,,,,,,,,,,,,,
41559.27639,10/12/2013 6:38,,,,,,,,,,,,,,
41559.27639,10/12/2013 6:38,,,,,,,,,,,,,,
41559.27639,10/12/2013 6:38,,,,,,,,,,,,,,
41559.27639,10/12/2013 6:38,,,,,,,,,,,,,,
41559.27708,10/12/2013 6:39,,,,,,,,,,,,,,
41559.27708,10/12/2013 6:39,,,,,,,,,,,,,,
41559.27708,10/12/2013 6:39,,,,,,,,,,,,,,
41559.27708,10/12/2013 6:39,,,,,,,,,,,,,,
41559.27778,10/12/2013 6:40,,,,,,,,,,,,,,
41559.27917,10/12/2013 6:42,,,,,,,,,,,,,,
41559.27917,10/12/2013 6:42,,,,,,,,,,,,,,
41559.27917,10/12/2013 6:42,,,,,,,,,,,,,,
41559.27986,10/12/2013 6:43,,,,,,,,,,,,,,
41559.27986,10/12/2013 6:43,,,,,,,,,,,,,,
41559.27986,10/12/2013 6:43,,,,,,,,,,,,,,
41559.27986,10/12/2013 6:43,,,,,,,,,,,,,,
41559.27986,10/12/2013 6:43,,,,,,,,,,,,,,
41559.27986,10/12/2013 6:43,,,,,,,,,,,,,,
41559.28056,10/12/2013 6:44,,,,,,,,,,,,,,
41559.28056,10/12/2013 6:44,,,,,,,,,,,,,,
41559.28056,10/12/2013 6:44,,,,,,,,,,,,,,
41559.28056,10/12/2013 6:44,,,,,,,,,,,,,,
41559.28056,10/12/2013 6:44,,,,,,,,,,,,,,
41559.28125,10/12/2013 6:45,,,,,,,,,,,,,,
41559.28125,10/12/2013 6:45,,,,,,,,,,,,,,
41559.28125,10/12/2013 6:45,,,,,,,,,,,,,,
41559.28194,10/12/2013 6:46,,,,,,,,,,,,,,
41559.28264,10/12/2013 6:47,,,,,,,,,,,,,,
41559.28264,10/12/2013 6:47,,,,,,,,,,,,,,
41559.28264,10/12/2013 6:47,,,,,,,,,,,,,,
41559.28403,10/12/2013 6:49,,,,,,,,,,,,,,
41559.28403,10/12/2013 6:49,,,,,,,,,,,,,,
41559.28403,10/12/2013 6:49,,,,,,,,,,,,,,
41559.28403,10/12/2013 6:49,,,,,,,,,,,,,,
41559.28472,10/12/2013 6:50,,,,,,,,,,,,,,
41559.28472,10/12/2013 6:50,,,,,,,,,,,,,,
41559.28472,10/12/2013 6:50,,,,,,,,,,,,,,
41559.28472,10/12/2013 6:50,,,,,,,,,,,,,,
41559.28472,10/12/2013 6:50,,,,,,,,,,,,,,
41559.28542,10/12/2013 6:51,,,,,,,,,,,,,,
41559.28542,10/12/2013 6:51,,,,,,,,,,,,,,
41559.28611,10/12/2013 6:52,,,,,,,,,,,,,,
41559.28611,10/12/2013 6:52,,,,,,,,,,,,,,
41559.28681,10/12/2013 6:53,,,,,,,,,,,,,,
41559.28681,10/12/2013 6:53,,,,,,,,,,,,,,
41559.28681,10/12/2013 6:53,,,,,,,,,,,,,,
41559.2875,10/12/2013 6:54,,,,,,,,,,,,,,
41559.2875,10/12/2013 6:54,,,,,,,,,,,,,,
41559.2875,10/12/2013 6:54,,,,,,,,,,,,,,
41559.28819,10/12/2013 6:55,,,,,,,,,,,,,,
41559.28819,10/12/2013 6:55,,,,,,,,,,,,,,
41559.28819,10/12/2013 6:55,,,,,,,,,,,,,,
41559.28819,10/12/2013 6:55,,,,,,,,,,,,,,
41559.28889,10/12/2013 6:56,,,,,,,,,,,,,,
41559.28889,10/12/2013 6:56,,,,,,,,,,,,,,
41559.28958,10/12/2013 6:57,,,,,,,,,,,,,,
41559.29028,10/12/2013 6:58,,,,,,,,,,,,,,
41559.29028,10/12/2013 6:58,,,,,,,,,,,,,,
41559.29097,10/12/2013 6:59,,,,,,,,,,,,,,
41559.29097,10/12/2013 6:59,,,,,,,,,,,,,,
41559.29097,10/12/2013 6:59,,,,,,,,,,,,,,
41559.29167,10/12/2013 7:00,,,,,,,,,,,,,,
41559.29167,10/12/2013 7:00,,,,,,,,,,,,,,
41559.29167,10/12/2013 7:00,,,,,,,,,,,,,,
41559.29167,10/12/2013 7:00,,,,,,,,,,,,,,
41559.29236,10/12/2013 7:01,,,,,,,,,,,,,,
41559.29236,10/12/2013 7:01,,,,,,,,,,,,,,
41559.29236,10/12/2013 7:01,,,,,,,,,,,,,,
41559.29306,10/12/2013 7:02,,,,,,,,,,,,,,
41559.29306,10/12/2013 7:02,,,,,,,,,,,,,,
41559.29514,10/12/2013 7:05,,,,,,,,,,,,,,
41559.29514,10/12/2013 7:05,,,,,,,,,,,,,,
41559.29514,10/12/2013 7:05,,,,,,,,,,,,,,
41559.29583,10/12/2013 7:06,,,,,,,,,,,,,,
41559.29653,10/12/2013 7:07,,,,,,,,,,,,,,
41559.29653,10/12/2013 7:07,,,,,,,,,,,,,,
41559.29653,10/12/2013 7:07,,,,,,,,,,,,,,
41559.29653,10/12/2013 7:07,,,,,,,,,,,,,,
41559.29722,10/12/2013 7:08,,,,,,,,,,,,,,
41559.29722,10/12/2013 7:08,,,,,,,,,,,,,,
41559.29792,10/12/2013 7:09,,,,,,,,,,,,,,
41559.29792,10/12/2013 7:09,,,,,,,,,,,,,,
41559.29792,10/12/2013 7:09,,,,,,,,,,,,,,
41559.29792,10/12/2013 7:09,,,,,,,,,,,,,,
41559.29861,10/12/2013 7:10,,,,,,,,,,,,,,
41559.29861,10/12/2013 7:10,,,,,,,,,,,,,,
41559.29861,10/12/2013 7:10,,,,,,,,,,,,,,
41559.29931,10/12/2013 7:11,,,,,,,,,,,,,,
41559.3,10/12/2013 7:12,,,,,,,,,,,,,,
41559.3,10/12/2013 7:12,,,,,,,,,,,,,,
41559.3,10/12/2013 7:12,,,,,,,,,,,,,,
41559.3,10/12/2013 7:12,,,,,,,,,,,,,,
41559.3,10/12/2013 7:12,,,,,,,,,,,,,,
41559.3,10/12/2013 7:12,,,,,,,,,,,,,,
41559.30069,10/12/2013 7:13,,,,,,,,,,,,,,
41559.30069,10/12/2013 7:13,,,,,,,,,,,,,,
41559.30069,10/12/2013 7:13,,,,,,,,,,,,,,
41559.30069,10/12/2013 7:13,,,,,,,,,,,,,,
41559.30139,10/12/2013 7:14,,,,,,,,,,,,,,
41559.30139,10/12/2013 7:14,,,,,,,,,,,,,,
41559.30139,10/12/2013 7:14,,,,,,,,,,,,,,
41559.30139,10/12/2013 7:14,,,,,,,,,,,,,,
41559.30139,10/12/2013 7:14,,,,,,,,,,,,,,
41559.30208,10/12/2013 7:15,,,,,,,,,,,,,,
41559.30208,10/12/2013 7:15,,,,,,,,,,,,,,
41559.30278,10/12/2013 7:16,,,,,,,,,,,,,,
41559.30278,10/12/2013 7:16,,,,,,,,,,,,,,
41559.30278,10/12/2013 7:16,,,,,,,,,,,,,,
41559.30278,10/12/2013 7:16,,,,,,,,,,,,,,
41559.30278,10/12/2013 7:16,,,,,,,,,,,,,,
41559.30347,10/12/2013 7:17,,,,,,,,,,,,,,
41559.30417,10/12/2013 7:18,,,,,,,,,,,,,,
41559.30417,10/12/2013 7:18,,,,,,,,,,,,,,
41559.30417,10/12/2013 7:18,,,,,,,,,,,,,,
41559.30417,10/12/2013 7:18,,,,,,,,,,,,,,
41559.30417,10/12/2013 7:18,,,,,,,,,,,,,,
41559.30486,10/12/2013 7:19,,,,,,,,,,,,,,
41559.30486,10/12/2013 7:19,,,,,,,,,,,,,,
41559.30556,10/12/2013 7:20,,,,,,,,,,,,,,
41559.30556,10/12/2013 7:20,,,,,,,,,,,,,,
41559.30556,10/12/2013 7:20,,,,,,,,,,,,,,
41559.30625,10/12/2013 7:21,,,,,,,,,,,,,,
41559.30625,10/12/2013 7:21,,,,,,,,,,,,,,
41559.30694,10/12/2013 7:22,,,,,,,,,,,,,,
41559.30694,10/12/2013 7:22,,,,,,,,,,,,,,
41559.30694,10/12/2013 7:22,,,,,,,,,,,,,,
41559.30764,10/12/2013 7:23,,,,,,,,,,,,,,
41559.30764,10/12/2013 7:23,,,,,,,,,,,,,,
41559.30764,10/12/2013 7:23,,,,,,,,,,,,,,
41559.30833,10/12/2013 7:24,,,,,,,,,,,,,,
41559.30833,10/12/2013 7:24,,,,,,,,,,,,,,
41559.30833,10/12/2013 7:24,,,,,,,,,,,,,,
41559.30833,10/12/2013 7:24,,,,,,,,,,,,,,
41559.30972,10/12/2013 7:26,,,,,,,,,,,,,,
41559.30972,10/12/2013 7:26,,,,,,,,,,,,,,
41559.30972,10/12/2013 7:26,,,,,,,,,,,,,,
41559.31042,10/12/2013 7:27,,,,,,,,,,,,,,
41559.31042,10/12/2013 7:27,,,,,,,,,,,,,,
41559.31042,10/12/2013 7:27,,,,,,,,,,,,,,
41559.31042,10/12/2013 7:27,,,,,,,,,,,,,,
41559.31042,10/12/2013 7:27,,,,,,,,,,,,,,
41559.31042,10/12/2013 7:27,,,,,,,,,,,,,,
41559.31042,10/12/2013 7:27,,,,,,,,,,,,,,
41559.31042,10/12/2013 7:27,,,,,,,,,,,,,,
41559.31111,10/12/2013 7:28,,,,,,,,,,,,,,
41559.31111,10/12/2013 7:28,,,,,,,,,,,,,,
41559.31111,10/12/2013 7:28,,,,,,,,,,,,,,
41559.31111,10/12/2013 7:28,,,,,,,,,,,,,,
41559.31111,10/12/2013 7:28,,,,,,,,,,,,,,
41559.31111,10/12/2013 7:28,,,,,,,,,,,,,,
41559.31181,10/12/2013 7:29,,,,,,,,,,,,,,
41559.31181,10/12/2013 7:29,,,,,,,,,,,,,,
41559.31181,10/12/2013 7:29,,,,,,,,,,,,,,
41559.31181,10/12/2013 7:29,,,,,,,,,,,,,,
41559.31181,10/12/2013 7:29,,,,,,,,,,,,,,
41559.31181,10/12/2013 7:29,,,,,,,,,,,,,,
41559.3125,10/12/2013 7:30,,,,,,,,,,,,,,
41559.3125,10/12/2013 7:30,,,,,,,,,,,,,,
41559.31319,10/12/2013 7:31,,,,,,,,,,,,,,
41559.31319,10/12/2013 7:31,,,,,,,,,,,,,,
41559.31319,10/12/2013 7:31,,,,,,,,,,,,,,
41559.31319,10/12/2013 7:31,,,,,,,,,,,,,,
41559.31389,10/12/2013 7:32,,,,,,,,,,,,,,
41559.31458,10/12/2013 7:33,,,,,,,,,,,,,,
41559.31458,10/12/2013 7:33,,,,,,,,,,,,,,
41559.31458,10/12/2013 7:33,,,,,,,,,,,,,,
41559.31458,10/12/2013 7:33,,,,,,,,,,,,,,
41559.31458,10/12/2013 7:33,,,,,,,,,,,,,,
41559.31528,10/12/2013 7:34,,,,,,,,,,,,,,
41559.31528,10/12/2013 7:34,,,,,,,,,,,,,,
41559.31597,10/12/2013 7:35,,,,,,,,,,,,,,
41559.31597,10/12/2013 7:35,,,,,,,,,,,,,,
41559.31667,10/12/2013 7:36,,,,,,,,,,,,,,
41559.31667,10/12/2013 7:36,,,,,,,,,,,,,,
41559.31667,10/12/2013 7:36,,,,,,,,,,,,,,
41559.31667,10/12/2013 7:36,,,,,,,,,,,,,,
41559.31667,10/12/2013 7:36,,,,,,,,,,,,,,
41559.31667,10/12/2013 7:36,,,,,,,,,,,,,,
41559.31806,10/12/2013 7:38,,,,,,,,,,,,,,
41559.31806,10/12/2013 7:38,,,,,,,,,,,,,,
41559.31875,10/12/2013 7:39,,,,,,,,,,,,,,
41559.31875,10/12/2013 7:39,,,,,,,,,,,,,,
41559.31875,10/12/2013 7:39,,,,,,,,,,,,,,
41559.31875,10/12/2013 7:39,,,,,,,,,,,,,,
41559.31875,10/12/2013 7:39,,,,,,,,,,,,,,
41559.31875,10/12/2013 7:39,,,,,,,,,,,,,,
